Spatial ID,Output DER Types,All Sectors,Act vs Sim,Output Periods,Incremental Count (Calibration),Cumulative Count (Calibration),Incremental MW-AC (Calibration),Cumulative MW-AC (Calibration)
92065,Solar PV,Residential,Actual,31-Mar-2012,10,456,0.0508,2.441567
92066,Solar PV,Residential,Actual,31-Mar-2012,0,3,0,0.0121
92067,Solar PV,Residential,Actual,31-Mar-2012,2,100,0.0163,1.188372
92069,Solar PV,Residential,Actual,31-Mar-2012,3,160,0.0125,0.509324
92070,Solar PV,Residential,Actual,31-Mar-2012,0,12,0,0.0831
92071,Solar PV,Residential,Actual,31-Mar-2012,7,218,0.0294,0.817462
92075,Solar PV,Residential,Actual,31-Mar-2012,1,97,0.002,0.4402
92078,Solar PV,Residential,Actual,31-Mar-2012,13,353,0.0287,0.980167
92081,Solar PV,Residential,Actual,31-Mar-2012,1,79,0.002,0.323514
92082,Solar PV,Residential,Actual,31-Mar-2012,4,240,0.0355,1.383236
92083,Solar PV,Residential,Actual,31-Mar-2012,1,48,0.0054,0.1675
92084,Solar PV,Residential,Actual,31-Mar-2012,6,235,0.0274,1.1388
92086,Solar PV,Residential,Actual,31-Mar-2012,0,16,0,0.0869
92091,Solar PV,Residential,Actual,31-Mar-2012,0,3,0,0.0139
92101,Solar PV,Residential,Actual,31-Mar-2012,0,3,0,0.0089
92102,Solar PV,Residential,Actual,31-Mar-2012,3,61,0.0116,0.133395
92103,Solar PV,Residential,Actual,31-Mar-2012,1,151,0.0024,0.568871
92104,Solar PV,Residential,Actual,31-Mar-2012,5,131,0.0168,0.400564
92105,Solar PV,Residential,Actual,31-Mar-2012,6,121,0.0139,0.304
92106,Solar PV,Residential,Actual,31-Mar-2012,4,103,0.0143,0.471035
92107,Solar PV,Residential,Actual,31-Mar-2012,1,98,0.0028,0.348593
92108,Solar PV,Residential,Actual,31-Mar-2012,0,35,0,0.1779
92109,Solar PV,Residential,Actual,31-Mar-2012,2,428,0.0102,1.043887
92110,Solar PV,Residential,Actual,31-Mar-2012,1,82,0.0013,0.294438
92111,Solar PV,Residential,Actual,31-Mar-2012,2,100,0.0069,0.314762
92112,Solar PV,Residential,Actual,31-Mar-2012,0,0
92113,Solar PV,Residential,Actual,31-Mar-2012,2,31,0.0033,0.1669
92114,Solar PV,Residential,Actual,31-Mar-2012,3,70,0.0062,0.194649
92115,Solar PV,Residential,Actual,31-Mar-2012,4,175,0.0118,0.545948
92116,Solar PV,Residential,Actual,31-Mar-2012,1,119,0.0053,0.404907
92117,Solar PV,Residential,Actual,31-Mar-2012,3,277,0.0061,0.909847
92118,Solar PV,Residential,Actual,31-Mar-2012,0,103,0,0.437568
92119,Solar PV,Residential,Actual,31-Mar-2012,5,120,0.0227,0.4372
92120,Solar PV,Residential,Actual,31-Mar-2012,4,361,0.0085,0.974532
92121,Solar PV,Residential,Actual,31-Mar-2012,2,24,0.0084,0.10348
92122,Solar PV,Residential,Actual,31-Mar-2012,2,118,0.012,0.462079
92123,Solar PV,Residential,Actual,31-Mar-2012,4,95,0.0143,0.3504
92124,Solar PV,Residential,Actual,31-Mar-2012,4,131,0.0213,0.52295
92126,Solar PV,Residential,Actual,31-Mar-2012,3,141,0.014,0.441771
92127,Solar PV,Residential,Actual,31-Mar-2012,9,404,0.0297,1.39977
92128,Solar PV,Residential,Actual,31-Mar-2012,4,201,0.0158,0.920352
92129,Solar PV,Residential,Actual,31-Mar-2012,8,308,0.0323,1.19688
92130,Solar PV,Residential,Actual,31-Mar-2012,7,500,0.0339,1.808604
92131,Solar PV,Residential,Actual,31-Mar-2012,5,387,0.0277,1.45349
92136,Solar PV,Residential,Actual,31-Mar-2012,0,0
92139,Solar PV,Residential,Actual,31-Mar-2012,0,21,0,0.069112
92145,Solar PV,Residential,Actual,31-Mar-2012,0,0
92154,Solar PV,Residential,Actual,31-Mar-2012,6,85,0.0216,0.228434
92173,Solar PV,Residential,Actual,31-Mar-2012,0,19,0,0.6625
92179,Solar PV,Residential,Actual,31-Mar-2012,0,0
92182,Solar PV,Residential,Actual,31-Mar-2012,0,0
92536,Solar PV,Residential,Actual,31-Mar-2012,1,1,0.0098,0.0098
92624,Solar PV,Residential,Actual,31-Mar-2012,1,16,0.0053,0.058
92629,Solar PV,Residential,Actual,31-Mar-2012,0,40,0,0.1893
92651,Solar PV,Residential,Actual,31-Mar-2012,0,22,0,0.103492
92653,Solar PV,Residential,Actual,31-Mar-2012,6,107,0.033,0.58841
92656,Solar PV,Residential,Actual,31-Mar-2012,0,1,0,0.003
92672,Solar PV,Residential,Actual,31-Mar-2012,2,69,0.0116,0.245526
92673,Solar PV,Residential,Actual,31-Mar-2012,6,77,0.0183,0.2996
92675,Solar PV,Residential,Actual,31-Mar-2012,3,122,0.0153,0.515921
92676,Solar PV,Residential,Actual,31-Mar-2012,0,0
92677,Solar PV,Residential,Actual,31-Mar-2012,6,123,0.0276,0.546303
92679,Solar PV,Residential,Actual,31-Mar-2012,3,45,0.0176,0.2652
92688,Solar PV,Residential,Actual,31-Mar-2012,1,22,0.0036,0.0886
92691,Solar PV,Residential,Actual,31-Mar-2012,2,33,0.0089,0.142309
92692,Solar PV,Residential,Actual,31-Mar-2012,4,41,0.0198,0.177
92694,Solar PV,Residential,Actual,31-Mar-2012,1,510,0.0035,1.003194
91901,Solar PV,Residential,Simulated,31-Mar-2012,8.81057708,253.21047739,0.06838675,1.616902
91902,Solar PV,Residential,Simulated,31-Mar-2012,5.72804613,118.43644198,0.03618149,0.61435259
91905,Solar PV,Residential,Simulated,31-Mar-2012,0.41431384,8.18287773,0.00481281,0.0576407
91906,Solar PV,Residential,Simulated,31-Mar-2012,0.54378104,11.56416118,0.00319983,0.04490418
91910,Solar PV,Residential,Simulated,31-Mar-2012,6.1260428,135.68286206,0.02743492,0.50690408
91911,Solar PV,Residential,Simulated,31-Mar-2012,5.66738752,130.37147289,0.02653527,0.35174485
91913,Solar PV,Residential,Simulated,31-Mar-2012,9.97887438,152.66510287,0.04647078,0.43869098
91914,Solar PV,Residential,Simulated,31-Mar-2012,3.60776297,45.14998529,0.02203627,0.22659627
91915,Solar PV,Residential,Simulated,31-Mar-2012,3.63296824,40.3065381,0.01807762,0.16542324
91916,Solar PV,Residential,Simulated,31-Mar-2012,0.44575874,18.25038049,0.00308143,0.1128586
91917,Solar PV,Residential,Simulated,31-Mar-2012,0.15974254,7.44164462,0.00121085,0.05117967
91931,Solar PV,Residential,Simulated,31-Mar-2012,0.02751275,1.07889952,0.00016182,0.00646407
91932,Solar PV,Residential,Simulated,31-Mar-2012,1.60190606,73.38244558,0.0066111,0.22509746
91934,Solar PV,Residential,Simulated,31-Mar-2012,0.07673306,1.2194182,0.00062353,0.00678299
91935,Solar PV,Residential,Simulated,31-Mar-2012,5.41356137,149.52009591,0.04720298,0.98183585
91941,Solar PV,Residential,Simulated,31-Mar-2012,11.07714853,252.75457365,0.06834751,1.19343602
91942,Solar PV,Residential,Simulated,31-Mar-2012,4.1785337,91.97703073,0.02212353,0.32156621
91945,Solar PV,Residential,Simulated,31-Mar-2012,2.78743556,53.98944941,0.01270207,0.18703312
91948,Solar PV,Residential,Simulated,31-Mar-2012,0,1,0,0.0012
91950,Solar PV,Residential,Simulated,31-Mar-2012,1.43070311,24.12126105,0.00605946,0.07315478
91962,Solar PV,Residential,Simulated,31-Mar-2012,0.36509371,8.06070959,0.00224309,0.03161686
91963,Solar PV,Residential,Simulated,31-Mar-2012,0.26299421,4.75249405,0.00154688,0.02212602
91977,Solar PV,Residential,Simulated,31-Mar-2012,7.74906325,153.25254176,0.03901697,0.5895448
91978,Solar PV,Residential,Simulated,31-Mar-2012,1.5006435,37.3454159,0.00869364,0.14854418
91980,Solar PV,Residential,Simulated,31-Mar-2012,0.0098067,0.02929359,0.00005768,0.0001723
92003,Solar PV,Residential,Simulated,31-Mar-2012,1.70117873,42.89711533,0.01560846,0.33499845
92004,Solar PV,Residential,Simulated,31-Mar-2012,1.75701792,73.10721432,0.01050229,0.32988654
92007,Solar PV,Residential,Simulated,31-Mar-2012,1.83735178,70.27407441,0.0106555,0.27382037
92008,Solar PV,Residential,Simulated,31-Mar-2012,4.10108548,107.83334935,0.02294303,0.44170024
92009,Solar PV,Residential,Simulated,31-Mar-2012,12.26546765,256.29029332,0.07619625,1.25072141
92010,Solar PV,Residential,Simulated,31-Mar-2012,2.48859298,52.18078086,0.0170478,0.20571704
92011,Solar PV,Residential,Simulated,31-Mar-2012,4.42810009,103.79241884,0.02491552,0.4481499
92014,Solar PV,Residential,Simulated,31-Mar-2012,3.07692111,127.86797662,0.02077017,0.64699559
92019,Solar PV,Residential,Simulated,31-Mar-2012,12.84823028,236.65362572,0.08713852,1.2784641
92020,Solar PV,Residential,Simulated,31-Mar-2012,8.25282378,199.71466632,0.04938012,1.01239985
92021,Solar PV,Residential,Simulated,31-Mar-2012,11.7485086,284.78184477,0.07507449,1.53219137
92024,Solar PV,Residential,Simulated,31-Mar-2012,11.340684,344.69272113,0.07488945,1.60913796
92025,Solar PV,Residential,Simulated,31-Mar-2012,7.98398476,195.9745778,0.05042765,1.11644074
92026,Solar PV,Residential,Simulated,31-Mar-2012,9.4269806,212.05827106,0.05429066,1.07363354
92027,Solar PV,Residential,Simulated,31-Mar-2012,9.21136477,194.3814043,0.06564242,0.95991429
92028,Solar PV,Residential,Simulated,31-Mar-2012,15.13421081,442.67132755,0.09977449,2.2925426
92029,Solar PV,Residential,Simulated,31-Mar-2012,6.96293871,210.09751214,0.03873227,1.07130707
92036,Solar PV,Residential,Simulated,31-Mar-2012,0.90994758,59.70586116,0.00537732,0.22675124
92037,Solar PV,Residential,Simulated,31-Mar-2012,7.75214704,253.17161887,0.05550261,1.24294989
92040,Solar PV,Residential,Simulated,31-Mar-2012,16.69313321,292.60933569,0.11506568,1.42880591
92054,Solar PV,Residential,Simulated,31-Mar-2012,2.40438082,68.98645384,0.01251834,0.26186477
92055,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92056,Solar PV,Residential,Simulated,31-Mar-2012,6.12732688,122.63425201,0.02847703,0.406256
92057,Solar PV,Residential,Simulated,31-Mar-2012,8.1613419,163.53346319,0.04078132,0.6097881
92058,Solar PV,Residential,Simulated,31-Mar-2012,1.41671892,30.09321357,0.00646017,0.09246485
92059,Solar PV,Residential,Simulated,31-Mar-2012,0.7453269,15.13279057,0.00527781,0.07510272
92060,Solar PV,Residential,Simulated,31-Mar-2012,0.03602904,1.10414057,0.00021192,0.00241253
92061,Solar PV,Residential,Simulated,31-Mar-2012,0.72730897,15.08058218,0.0054837,0.07488698
92064,Solar PV,Residential,Simulated,31-Mar-2012,20.49836847,666.66373305,0.15140311,3.99401353
92065,Solar PV,Residential,Simulated,31-Mar-2012,19.31145818,478.41395781,0.14278225,2.65887865
92066,Solar PV,Residential,Simulated,31-Mar-2012,0.09286024,3.26505414,0.00056492,0.01371246
92067,Solar PV,Residential,Simulated,31-Mar-2012,3.60215988,102.39798133,0.04303932,1.22710915
92068,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92069,Solar PV,Residential,Simulated,31-Mar-2012,8.76826605,175.17725244,0.04505922,0.59280732
92070,Solar PV,Residential,Simulated,31-Mar-2012,0.14187701,10.38930378,0.0008118,0.06922755
92071,Solar PV,Residential,Simulated,31-Mar-2012,12.25664977,232.07381054,0.05983404,0.91958397
92072,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92075,Solar PV,Residential,Simulated,31-Mar-2012,2.27031222,98.4762463,0.01416927,0.45431898
92078,Solar PV,Residential,Simulated,31-Mar-2012,9.92269389,347.79600463,0.05428287,1.03759777
92081,Solar PV,Residential,Simulated,31-Mar-2012,3.67488579,83.5883562,0.01857452,0.34843231
92082,Solar PV,Residential,Simulated,31-Mar-2012,9.62027775,250.63116374,0.08051625,1.50689311
92083,Solar PV,Residential,Simulated,31-Mar-2012,2.82381309,53.11691519,0.01347628,0.19423692
92084,Solar PV,Residential,Simulated,31-Mar-2012,9.07733192,248.17040387,0.05989171,1.2509708
92085,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92086,Solar PV,Residential,Simulated,31-Mar-2012,0.41430021,16.24223001,0.00360858,0.08911991
92091,Solar PV,Residential,Simulated,31-Mar-2012,0.2988107,3.86442534,0.00254632,0.0212662
92092,Solar PV,Residential,Simulated,31-Mar-2012,0.00602528,0.0182428,0.00003544,0.0001073
92093,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92096,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92101,Solar PV,Residential,Simulated,31-Mar-2012,0.24251114,3.73402887,0.00160892,0.01376984
92102,Solar PV,Residential,Simulated,31-Mar-2012,2.12384932,61.16083628,0.00985522,0.13758291
92103,Solar PV,Residential,Simulated,31-Mar-2012,1.99447197,152.9740179,0.01140134,0.57980482
92104,Solar PV,Residential,Simulated,31-Mar-2012,3.2100482,131.36209843,0.01383626,0.41341742
92105,Solar PV,Residential,Simulated,31-Mar-2012,3.61573797,116.51793737,0.0172889,0.31799223
92106,Solar PV,Residential,Simulated,31-Mar-2012,4.18108446,108.00266425,0.02504815,0.51034088
92107,Solar PV,Residential,Simulated,31-Mar-2012,2.63278259,102.63580981,0.01294796,0.37494572
92108,Solar PV,Residential,Simulated,31-Mar-2012,0.93541194,37.81057013,0.00932181,0.20590863
92109,Solar PV,Residential,Simulated,31-Mar-2012,0.29143184,423.62675677,0.00132183,1.02692975
92110,Solar PV,Residential,Simulated,31-Mar-2012,4.34647943,92.501672,0.02283427,0.35461564
92111,Solar PV,Residential,Simulated,31-Mar-2012,4.25372378,107.28845169,0.01964623,0.35591739
92112,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92113,Solar PV,Residential,Simulated,31-Mar-2012,1.23182487,31.59560768,0.00588506,0.17907805
92114,Solar PV,Residential,Simulated,31-Mar-2012,5.42349425,79.42861349,0.02328308,0.24318408
92115,Solar PV,Residential,Simulated,31-Mar-2012,6.02061812,180.3683547,0.02794252,0.57635692
92116,Solar PV,Residential,Simulated,31-Mar-2012,3.28132874,125.33845998,0.01472813,0.43292235
92117,Solar PV,Residential,Simulated,31-Mar-2012,8.54676149,284.7282532,0.03802799,0.96747296
92118,Solar PV,Residential,Simulated,31-Mar-2012,2.77279057,108.39520218,0.0169012,0.47524454
92119,Solar PV,Residential,Simulated,31-Mar-2012,5.70492471,122.34947607,0.02984739,0.47563822
92120,Solar PV,Residential,Simulated,31-Mar-2012,8.02363062,369.50615722,0.044873,1.03350007
92121,Solar PV,Residential,Simulated,31-Mar-2012,1.33792383,25.84087774,0.00750083,0.1166132
92122,Solar PV,Residential,Simulated,31-Mar-2012,4.55695882,128.09374802,0.02353967,0.51141677
92123,Solar PV,Residential,Simulated,31-Mar-2012,8.35776302,111.7512837,0.0411859,0.43974304
92124,Solar PV,Residential,Simulated,31-Mar-2012,8.4051921,147.1870061,0.04436449,0.60921446
92126,Solar PV,Residential,Simulated,31-Mar-2012,9.47489793,157.03740377,0.04462095,0.52930056
92127,Solar PV,Residential,Simulated,31-Mar-2012,14.89676384,423.01963583,0.09096297,1.5782575
92128,Solar PV,Residential,Simulated,31-Mar-2012,9.44716572,214.18043571,0.04818039,0.99967179
92129,Solar PV,Residential,Simulated,31-Mar-2012,13.81143216,328.76499124,0.07046887,1.30606947
92130,Solar PV,Residential,Simulated,31-Mar-2012,13.78635054,518.4956673,0.08159375,1.9571569
92131,Solar PV,Residential,Simulated,31-Mar-2012,13.59863928,411.0069132,0.08302473,1.61484165
92132,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92136,Solar PV,Residential,Simulated,31-Mar-2012,0.00757959,0.02294268,0.00004458,0.00013494
92139,Solar PV,Residential,Simulated,31-Mar-2012,2.33159411,26.56595549,0.00939112,0.09445814
92145,Solar PV,Residential,Simulated,31-Mar-2012,0.01759504,0.05244422,0.00006442,0.00019202
92152,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92154,Solar PV,Residential,Simulated,31-Mar-2012,5.0061697,89.44375734,0.02730319,0.27840892
92158,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92161,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92173,Solar PV,Residential,Simulated,31-Mar-2012,0.92818943,19.68524006,0.00343161,0.6622276
92179,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92182,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92199,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92536,Solar PV,Residential,Simulated,31-Mar-2012,0.05461457,0.16314586,0.00020306,0.00060658
92624,Solar PV,Residential,Simulated,31-Mar-2012,0.53198492,16.5588462,0.00355458,0.06311579
92629,Solar PV,Residential,Simulated,31-Mar-2012,2.01805032,44.91021683,0.0133946,0.22192844
92651,Solar PV,Residential,Simulated,31-Mar-2012,0.11578317,21.20184208,0.00075872,0.10241466
92653,Solar PV,Residential,Simulated,31-Mar-2012,4.26542523,106.25768645,0.03506819,0.62558654
92656,Solar PV,Residential,Simulated,31-Mar-2012,0.07083952,1.21433329,0.00038326,0.00415959
92672,Solar PV,Residential,Simulated,31-Mar-2012,2.44844315,70.14531986,0.01389278,0.26306946
92673,Solar PV,Residential,Simulated,31-Mar-2012,4.63813137,79.35222517,0.03104674,0.35167716
92674,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92675,Solar PV,Residential,Simulated,31-Mar-2012,3.94932139,126.51440446,0.02775558,0.5624435
92676,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92677,Solar PV,Residential,Simulated,31-Mar-2012,5.51873917,123.04324975,0.0351005,0.56874191
92679,Solar PV,Residential,Simulated,31-Mar-2012,2.52398038,42.18805869,0.01989207,0.27015076
92688,Solar PV,Residential,Simulated,31-Mar-2012,1.09388492,24.14985945,0.00677389,0.10450552
92690,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92691,Solar PV,Residential,Simulated,31-Mar-2012,1.78246175,32.10778973,0.01141725,0.14962606
92692,Solar PV,Residential,Simulated,31-Mar-2012,2.35205753,40.73212541,0.01388638,0.18474598
92693,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
92694,Solar PV,Residential,Simulated,31-Mar-2012,3.98617922,515.21131021,0.02431301,1.0426768
92697,Solar PV,Residential,Simulated,31-Mar-2012,0,0,0,0
91901,Solar PV,Residential,Actual,30-Apr-2012,2,247,0.0126,1.565421
91902,Solar PV,Residential,Actual,30-Apr-2012,3,120,0.0086,0.598831
91905,Solar PV,Residential,Actual,30-Apr-2012,1,8,0.0052,0.0491
91906,Solar PV,Residential,Actual,30-Apr-2012,0,11,0,0.0393
91910,Solar PV,Residential,Actual,30-Apr-2012,5,143,0.0193,0.533213
91911,Solar PV,Residential,Actual,30-Apr-2012,3,122,0.0084,0.300992
91913,Solar PV,Residential,Actual,30-Apr-2012,8,160,0.0187,0.3857
91914,Solar PV,Residential,Actual,30-Apr-2012,2,57,0.0038,0.2526
91915,Solar PV,Residential,Actual,30-Apr-2012,1,38,0.0011,0.142738
91916,Solar PV,Residential,Actual,30-Apr-2012,0,17,0,0.104215
91917,Solar PV,Residential,Actual,30-Apr-2012,0,7,0,0.047832
91931,Solar PV,Residential,Actual,30-Apr-2012,0,1,0,0.006
91932,Solar PV,Residential,Actual,30-Apr-2012,4,76,0.0134,0.234611
91934,Solar PV,Residential,Actual,30-Apr-2012,1,2,0.003,0.008
91935,Solar PV,Residential,Actual,30-Apr-2012,2,146,0.0232,0.94551
91941,Solar PV,Residential,Actual,30-Apr-2012,6,245,0.0287,1.119306
91942,Solar PV,Residential,Actual,30-Apr-2012,1,85,0.0043,0.273153
91945,Solar PV,Residential,Actual,30-Apr-2012,7,61,0.0286,0.212026
91948,Solar PV,Residential,Actual,30-Apr-2012,0,1,0,0.0012
91950,Solar PV,Residential,Actual,30-Apr-2012,0,23,0,0.0651
91962,Solar PV,Residential,Actual,30-Apr-2012,0,7,0,0.0251
91963,Solar PV,Residential,Actual,30-Apr-2012,0,4,0,0.0177
91977,Solar PV,Residential,Actual,30-Apr-2012,4,154,0.0197,0.576602
91978,Solar PV,Residential,Actual,30-Apr-2012,1,37,0.0043,0.13577
91980,Solar PV,Residential,Actual,30-Apr-2012,0,0
92003,Solar PV,Residential,Actual,30-Apr-2012,1,44,0.0095,0.341167
92004,Solar PV,Residential,Actual,30-Apr-2012,0,69,0,0.309259
92007,Solar PV,Residential,Actual,30-Apr-2012,1,68,0.0023,0.249634
92008,Solar PV,Residential,Actual,30-Apr-2012,3,110,0.0111,0.4233
92009,Solar PV,Residential,Actual,30-Apr-2012,2,230,0.0118,1.068689
92010,Solar PV,Residential,Actual,30-Apr-2012,1,46,0.004,0.160526
92011,Solar PV,Residential,Actual,30-Apr-2012,4,97,0.0139,0.399171
92014,Solar PV,Residential,Actual,30-Apr-2012,2,131,0.0083,0.635834
92019,Solar PV,Residential,Actual,30-Apr-2012,5,227,0.03,1.190274
92020,Solar PV,Residential,Actual,30-Apr-2012,3,196,0.0165,0.963205
92021,Solar PV,Residential,Actual,30-Apr-2012,3,270,0.0191,1.413121
92024,Solar PV,Residential,Actual,30-Apr-2012,7,336,0.0307,1.528648
92025,Solar PV,Residential,Actual,30-Apr-2012,1,184,0.0035,1.025631
92026,Solar PV,Residential,Actual,30-Apr-2012,4,205,0.0203,1.015303
92027,Solar PV,Residential,Actual,30-Apr-2012,9,183,0.0338,0.829514
92028,Solar PV,Residential,Actual,30-Apr-2012,22,460,0.1233,2.345633
92029,Solar PV,Residential,Actual,30-Apr-2012,7,211,0.0513,1.087612
92036,Solar PV,Residential,Actual,30-Apr-2012,2,62,0.0035,0.224261
92037,Solar PV,Residential,Actual,30-Apr-2012,6,250,0.0357,1.194109
92040,Solar PV,Residential,Actual,30-Apr-2012,5,260,0.0229,1.172335
92054,Solar PV,Residential,Actual,30-Apr-2012,1,68,0.0022,0.24299
92055,Solar PV,Residential,Actual,30-Apr-2012,0,0
92056,Solar PV,Residential,Actual,30-Apr-2012,5,115,0.0151,0.3609
92057,Solar PV,Residential,Actual,30-Apr-2012,8,160,0.0312,0.557294
92058,Solar PV,Residential,Actual,30-Apr-2012,1,29,0.0036,0.0813
92059,Solar PV,Residential,Actual,30-Apr-2012,0,15,0,0.0716
92060,Solar PV,Residential,Actual,30-Apr-2012,0,1,0,0.0018
92061,Solar PV,Residential,Actual,30-Apr-2012,0,14,0,0.0639
92064,Solar PV,Residential,Actual,30-Apr-2012,16,656,0.0952,3.849917
92065,Solar PV,Residential,Actual,30-Apr-2012,12,468,0.0666,2.508167
92066,Solar PV,Residential,Actual,30-Apr-2012,0,3,0,0.0121
92067,Solar PV,Residential,Actual,30-Apr-2012,1,101,0.0066,1.194972
92069,Solar PV,Residential,Actual,30-Apr-2012,3,163,0.0093,0.518624
92070,Solar PV,Residential,Actual,30-Apr-2012,0,12,0,0.0831
92071,Solar PV,Residential,Actual,30-Apr-2012,6,224,0.0297,0.847162
92075,Solar PV,Residential,Actual,30-Apr-2012,1,98,0.0032,0.4434
92078,Solar PV,Residential,Actual,30-Apr-2012,5,358,0.0141,0.994267
92081,Solar PV,Residential,Actual,30-Apr-2012,2,81,0.0151,0.338614
92082,Solar PV,Residential,Actual,30-Apr-2012,6,246,0.0412,1.424436
92083,Solar PV,Residential,Actual,30-Apr-2012,0,48,0,0.1675
92084,Solar PV,Residential,Actual,30-Apr-2012,1,236,0.0067,1.1455
92086,Solar PV,Residential,Actual,30-Apr-2012,0,16,0,0.0869
92091,Solar PV,Residential,Actual,30-Apr-2012,0,3,0,0.0139
92101,Solar PV,Residential,Actual,30-Apr-2012,0,3,0,0.0089
92102,Solar PV,Residential,Actual,30-Apr-2012,2,63,0.0035,0.136895
92103,Solar PV,Residential,Actual,30-Apr-2012,2,153,0.0108,0.579671
92104,Solar PV,Residential,Actual,30-Apr-2012,0,131,0,0.400564
92105,Solar PV,Residential,Actual,30-Apr-2012,5,126,0.0085,0.3125
92106,Solar PV,Residential,Actual,30-Apr-2012,2,105,0.0054,0.476435
92107,Solar PV,Residential,Actual,30-Apr-2012,2,100,0.009,0.357593
92108,Solar PV,Residential,Actual,30-Apr-2012,1,36,0.0002,0.1781
92109,Solar PV,Residential,Actual,30-Apr-2012,2,430,0.0062,1.050087
92110,Solar PV,Residential,Actual,30-Apr-2012,3,85,0.0132,0.307638
92111,Solar PV,Residential,Actual,30-Apr-2012,4,104,0.0186,0.333362
92112,Solar PV,Residential,Actual,30-Apr-2012,0,0
