CEC Forecast Years,Spatial ID,Output DER Types,Value
2024,92121,Electric Vehicles,0.25217426
2024,92122,Electric Vehicles,0.64626409
2024,92123,Electric Vehicles,0.52236904
2024,92124,Electric Vehicles,0.29919187
2024,92126,Electric Vehicles,0.68626685
2024,92127,Electric Vehicles,1.43885484
2024,92128,Electric Vehicles,0.68693217
2024,92129,Electric Vehicles,0.91260097
2024,92130,Electric Vehicles,1.95427138
2024,92131,Electric Vehicles,0.87306445
2024,92132,Electric Vehicles,0
2024,92136,Electric Vehicles,0.00363551
2024,92139,Electric Vehicles,0.07115931
2024,92145,Electric Vehicles,0.00177485
2024,92152,Electric Vehicles,0.00166884
2024,92154,Electric Vehicles,0.26516378
2024,92158,Electric Vehicles,0
2024,92161,Electric Vehicles,0
2024,92173,Electric Vehicles,0.04225799
2024,92179,Electric Vehicles,0
2024,92182,Electric Vehicles,0.01749182
2024,92199,Electric Vehicles,0
2024,92536,Electric Vehicles,0.00076319
2024,92624,Electric Vehicles,0.1687898
2024,92629,Electric Vehicles,0.87051862
2024,92651,Electric Vehicles,0.18918641
2024,92653,Electric Vehicles,0.48951426
2024,92656,Electric Vehicles,0.14828679
2024,92672,Electric Vehicles,1.33156436
2024,92673,Electric Vehicles,1.18830668
2024,92674,Electric Vehicles,0.01309293
2024,92675,Electric Vehicles,0.83619776
2024,92676,Electric Vehicles,0.08074882
2024,92677,Electric Vehicles,1.68583826
2024,92679,Electric Vehicles,0.36756763
2024,92688,Electric Vehicles,0.1174393
2024,92690,Electric Vehicles,0.016848
2024,92691,Electric Vehicles,0.24106012
2024,92692,Electric Vehicles,0.38609201
2024,92693,Electric Vehicles,0.00404705
2024,92694,Electric Vehicles,1.39365939
2024,92697,Electric Vehicles,0.04293253
2025,91901,Electric Vehicles,0.16171146
2025,91902,Electric Vehicles,0.19968757
2025,91905,Electric Vehicles,0.00240331
2025,91906,Electric Vehicles,0.01427825
2025,91910,Electric Vehicles,0.32031786
2025,91911,Electric Vehicles,0.23778638
2025,91913,Electric Vehicles,0.40205403
2025,91914,Electric Vehicles,0.28123069
2025,91915,Electric Vehicles,0.28573642
2025,91916,Electric Vehicles,0.00692296
2025,91917,Electric Vehicles,0.00868757
2025,91931,Electric Vehicles,0
2025,91932,Electric Vehicles,0.12388745
2025,91934,Electric Vehicles,0.00339971
2025,91935,Electric Vehicles,0.11541524
2025,91941,Electric Vehicles,0.43873819
2025,91942,Electric Vehicles,0.22711602
2025,91945,Electric Vehicles,0.08859743
2025,91948,Electric Vehicles,0.00119121
2025,91950,Electric Vehicles,0.11374927
2025,91962,Electric Vehicles,0.01536812
2025,91963,Electric Vehicles,0.00109235
2025,91977,Electric Vehicles,0.22495416
2025,91978,Electric Vehicles,0.04082677
2025,91980,Electric Vehicles,0.00345131
2025,92003,Electric Vehicles,0.10858175
2025,92004,Electric Vehicles,0.01879991
2025,92007,Electric Vehicles,0.34469463
2025,92008,Electric Vehicles,0.6288489
2025,92009,Electric Vehicles,1.42902745
2025,92010,Electric Vehicles,1.39464767
2025,92011,Electric Vehicles,1.41355841
2025,92014,Electric Vehicles,0.79637347
2025,92019,Electric Vehicles,0.2758793
2025,92020,Electric Vehicles,0.23198721
2025,92021,Electric Vehicles,0.24981555
2025,92024,Electric Vehicles,1.65114181
2025,92025,Electric Vehicles,0.32397005
2025,92026,Electric Vehicles,0.38393338
2025,92027,Electric Vehicles,0.31318693
2025,92028,Electric Vehicles,0.40692518
2025,92029,Electric Vehicles,0.37632332
2025,92036,Electric Vehicles,0.01728058
2025,92037,Electric Vehicles,1.60962342
2025,92040,Electric Vehicles,0.20683034
2025,92054,Electric Vehicles,0.36865996
2025,92055,Electric Vehicles,0.00627313
2025,92056,Electric Vehicles,0.44745123
2025,92057,Electric Vehicles,0.49567596
2025,92058,Electric Vehicles,0.22925307
2025,92059,Electric Vehicles,0.00781748
2025,92060,Electric Vehicles,0.00455836
2025,92061,Electric Vehicles,0.01884535
2025,92064,Electric Vehicles,0.88778625
2025,92065,Electric Vehicles,0.33852177
2025,92066,Electric Vehicles,0
2025,92067,Electric Vehicles,0.723995
2025,92068,Electric Vehicles,0
2025,92069,Electric Vehicles,0.39917739
2025,92070,Electric Vehicles,0.0046
2025,92071,Electric Vehicles,0.33620517
2025,92072,Electric Vehicles,0.00711126
2025,92075,Electric Vehicles,0.44288138
2025,92078,Electric Vehicles,0.99403141
2025,92081,Electric Vehicles,0.00670751
2025,92082,Electric Vehicles,0.21983265
2025,92083,Electric Vehicles,0.17716092
2025,92084,Electric Vehicles,0.38263775
2025,92085,Electric Vehicles,0.00261808
2025,92086,Electric Vehicles,0.01149401
2025,92091,Electric Vehicles,0.25573831
2025,92092,Electric Vehicles,0.00681211
2025,92093,Electric Vehicles,0.21262365
2025,92096,Electric Vehicles,0.00671835
2025,92101,Electric Vehicles,0.6788361
2025,92102,Electric Vehicles,0.21377636
2025,92103,Electric Vehicles,0.71119943
2025,92104,Electric Vehicles,0.49147364
2025,92105,Electric Vehicles,0.15296002
2025,92106,Electric Vehicles,0.49202705
2025,92107,Electric Vehicles,0.48365309
2025,92108,Electric Vehicles,0.29225228
2025,92109,Electric Vehicles,0.74623918
2025,92110,Electric Vehicles,0.31838753
2025,92111,Electric Vehicles,0.41407024
2025,92112,Electric Vehicles,0.0427743
2025,92113,Electric Vehicles,0.14310334
2025,92114,Electric Vehicles,0.1578968
2025,92115,Electric Vehicles,0.36183754
2025,92116,Electric Vehicles,0.39786157
2025,92117,Electric Vehicles,0.55709806
2025,92118,Electric Vehicles,0.96069981
2025,92119,Electric Vehicles,0.21082419
2025,92120,Electric Vehicles,0.4055406
2025,92121,Electric Vehicles,0.26817817
2025,92122,Electric Vehicles,0.68482357
2025,92123,Electric Vehicles,0.55459075
2025,92124,Electric Vehicles,0.31608788
2025,92126,Electric Vehicles,0.72452162
2025,92127,Electric Vehicles,1.53133676
2025,92128,Electric Vehicles,0.72644878
2025,92129,Electric Vehicles,0.96794846
2025,92130,Electric Vehicles,2.0753055
2025,92131,Electric Vehicles,0.92720407
2025,92132,Electric Vehicles,0
2025,92136,Electric Vehicles,0.0038162
2025,92139,Electric Vehicles,0.07476895
2025,92145,Electric Vehicles,0.00189286
2025,92152,Electric Vehicles,0.00173056
2025,92154,Electric Vehicles,0.27905119
2025,92158,Electric Vehicles,0
2025,92161,Electric Vehicles,0
2025,92173,Electric Vehicles,0.0443795
2025,92179,Electric Vehicles,0
2025,92182,Electric Vehicles,0.01850316
2025,92199,Electric Vehicles,0
2025,92536,Electric Vehicles,0.00079666
2025,92624,Electric Vehicles,0.17928676
2025,92629,Electric Vehicles,0.92700777
2025,92651,Electric Vehicles,0.19973547
2025,92653,Electric Vehicles,0.51937077
2025,92656,Electric Vehicles,0.15773428
2025,92672,Electric Vehicles,1.41522132
2025,92673,Electric Vehicles,1.26353515
2025,92674,Electric Vehicles,0.01386959
2025,92675,Electric Vehicles,0.88947532
2025,92676,Electric Vehicles,0.08625955
2025,92677,Electric Vehicles,1.79337121
2025,92679,Electric Vehicles,0.38992994
2025,92688,Electric Vehicles,0.1246907
2025,92690,Electric Vehicles,0.01789449
2025,92691,Electric Vehicles,0.25562313
2025,92692,Electric Vehicles,0.40977921
2025,92693,Electric Vehicles,0.00426974
2025,92694,Electric Vehicles,1.47890175
2025,92697,Electric Vehicles,0.04492761
2026,91901,Electric Vehicles,0.17446161
2026,91902,Electric Vehicles,0.21604455
2026,91905,Electric Vehicles,0.00256171
2026,91906,Electric Vehicles,0.01530624
2026,91910,Electric Vehicles,0.34417354
2026,91911,Electric Vehicles,0.25496168
2026,91913,Electric Vehicles,0.43857184
2026,91914,Electric Vehicles,0.30652643
2026,91915,Electric Vehicles,0.31091155
2026,91916,Electric Vehicles,0.00736593
2026,91917,Electric Vehicles,0.00930572
2026,91931,Electric Vehicles,0
2026,91932,Electric Vehicles,0.13320146
2026,91934,Electric Vehicles,0.00361238
2026,91935,Electric Vehicles,0.12462148
2026,91941,Electric Vehicles,0.47445492
2026,91942,Electric Vehicles,0.24378923
2026,91945,Electric Vehicles,0.09495012
2026,91948,Electric Vehicles,0.0012712
2026,91950,Electric Vehicles,0.1218877
2026,91962,Electric Vehicles,0.01667548
2026,91963,Electric Vehicles,0.00115655
2026,91977,Electric Vehicles,0.24168905
2026,91978,Electric Vehicles,0.04402693
2026,91980,Electric Vehicles,0.00399963
2026,92003,Electric Vehicles,0.11814142
2026,92004,Electric Vehicles,0.02003511
2026,92007,Electric Vehicles,0.37680985
2026,92008,Electric Vehicles,0.68544312
2026,92009,Electric Vehicles,1.56766648
2026,92010,Electric Vehicles,1.52732532
2026,92011,Electric Vehicles,1.54950099
2026,92014,Electric Vehicles,0.86474296
2026,92019,Electric Vehicles,0.29637048
2026,92020,Electric Vehicles,0.24810711
2026,92021,Electric Vehicles,0.26768076
2026,92024,Electric Vehicles,1.80328901
2026,92025,Electric Vehicles,0.34889419
2026,92026,Electric Vehicles,0.41289933
2026,92027,Electric Vehicles,0.33619618
2026,92028,Electric Vehicles,0.43933718
2026,92029,Electric Vehicles,0.40803358
2026,92036,Electric Vehicles,0.0184709
2026,92037,Electric Vehicles,1.7463026
2026,92040,Electric Vehicles,0.22203991
2026,92054,Electric Vehicles,0.39837379
2026,92055,Electric Vehicles,0.00663056
2026,92056,Electric Vehicles,0.48295233
2026,92057,Electric Vehicles,0.53702945
2026,92058,Electric Vehicles,0.24772775
2026,92059,Electric Vehicles,0.00829634
2026,92060,Electric Vehicles,0.00485097
2026,92061,Electric Vehicles,0.02009496
2026,92064,Electric Vehicles,0.96319015
2026,92065,Electric Vehicles,0.36514407
2026,92066,Electric Vehicles,0
2026,92067,Electric Vehicles,0.78220085
2026,92068,Electric Vehicles,0
2026,92069,Electric Vehicles,0.43179593
2026,92070,Electric Vehicles,0.00489249
2026,92071,Electric Vehicles,0.36185857
2026,92072,Electric Vehicles,0.0076845
2026,92075,Electric Vehicles,0.4831269
2026,92078,Electric Vehicles,1.08873525
2026,92081,Electric Vehicles,0.00721484
2026,92082,Electric Vehicles,0.23702527
2026,92083,Electric Vehicles,0.19081282
2026,92084,Electric Vehicles,0.41300992
2026,92085,Electric Vehicles,0.00280675
2026,92086,Electric Vehicles,0.01253276
2026,92091,Electric Vehicles,0.27615436
2026,92092,Electric Vehicles,0.00734213
2026,92093,Electric Vehicles,0.21983372
2026,92096,Electric Vehicles,0.00692459
2026,92101,Electric Vehicles,0.73542659
2026,92102,Electric Vehicles,0.23019655
2026,92103,Electric Vehicles,0.77621262
2026,92104,Electric Vehicles,0.53273732
2026,92105,Electric Vehicles,0.16424438
2026,92106,Electric Vehicles,0.536601
2026,92107,Electric Vehicles,0.52554926
2026,92108,Electric Vehicles,0.31746383
2026,92109,Electric Vehicles,0.81083916
2026,92110,Electric Vehicles,0.34540567
2026,92111,Electric Vehicles,0.44673536
2026,92112,Electric Vehicles,0.0467451
2026,92113,Electric Vehicles,0.15376403
2026,92114,Electric Vehicles,0.16931796
2026,92115,Electric Vehicles,0.38981909
2026,92116,Electric Vehicles,0.43085901
2026,92117,Electric Vehicles,0.60186654
2026,92118,Electric Vehicles,1.05195664
2026,92119,Electric Vehicles,0.22707176
2026,92120,Electric Vehicles,0.44022381
2026,92121,Electric Vehicles,0.29388762
2026,92122,Electric Vehicles,0.74567944
2026,92123,Electric Vehicles,0.60587947
2026,92124,Electric Vehicles,0.34236439
2026,92126,Electric Vehicles,0.78377546
2026,92127,Electric Vehicles,1.67944426
2026,92128,Electric Vehicles,0.78823117
2026,92129,Electric Vehicles,1.05565281
2026,92130,Electric Vehicles,2.26682756
2026,92131,Electric Vehicles,1.01347024
2026,92132,Electric Vehicles,0
2026,92136,Electric Vehicles,0.0040868
2026,92139,Electric Vehicles,0.08019694
2026,92145,Electric Vehicles,0.00208338
2026,92152,Electric Vehicles,0.00181648
2026,92154,Electric Vehicles,0.30012582
2026,92158,Electric Vehicles,0
2026,92161,Electric Vehicles,0
2026,92173,Electric Vehicles,0.04755801
2026,92179,Electric Vehicles,0
2026,92182,Electric Vehicles,0.02006959
2026,92199,Electric Vehicles,0
2026,92536,Electric Vehicles,0.00084552
2026,92624,Electric Vehicles,0.19603145
2026,92629,Electric Vehicles,1.01788926
2026,92651,Electric Vehicles,0.21584629
2026,92653,Electric Vehicles,0.56669007
2026,92656,Electric Vehicles,0.17287258
2026,92672,Electric Vehicles,1.54829538
2026,92673,Electric Vehicles,1.38332597
2026,92674,Electric Vehicles,0.01509662
2026,92675,Electric Vehicles,0.97500148
2026,92676,Electric Vehicles,0.09526809
2026,92677,Electric Vehicles,1.96553619
2026,92679,Electric Vehicles,0.42515584
2026,92688,Electric Vehicles,0.13623526
2026,92690,Electric Vehicles,0.01956746
2026,92691,Electric Vehicles,0.27868643
2026,92692,Electric Vehicles,0.44743025
2026,92693,Electric Vehicles,0.00461422
2026,92694,Electric Vehicles,1.61255168
2026,92697,Electric Vehicles,0.04781939
2027,91901,Electric Vehicles,0.18212421
2027,91902,Electric Vehicles,0.22595783
2027,91905,Electric Vehicles,0.00265274
2027,91906,Electric Vehicles,0.01590944
2027,91910,Electric Vehicles,0.35830059
2027,91911,Electric Vehicles,0.26505217
2027,91913,Electric Vehicles,0.46118716
2027,91914,Electric Vehicles,0.32217819
2027,91915,Electric Vehicles,0.32640773
2027,91916,Electric Vehicles,0.00762025
2027,91917,Electric Vehicles,0.00967029
2027,91931,Electric Vehicles,0
2027,91932,Electric Vehicles,0.13873462
2027,91934,Electric Vehicles,0.00373417
2027,91935,Electric Vehicles,0.130171
2027,91941,Electric Vehicles,0.49609687
2027,91942,Electric Vehicles,0.25365284
2027,91945,Electric Vehicles,0.09867934
2027,91948,Electric Vehicles,0.00131771
2027,91950,Electric Vehicles,0.12665522
2027,91962,Electric Vehicles,0.01747187
2027,91963,Electric Vehicles,0.00119267
2027,91977,Electric Vehicles,0.25159351
2027,91978,Electric Vehicles,0.04594169
2027,91980,Electric Vehicles,0.00438612
2027,92003,Electric Vehicles,0.12402896
2027,92004,Electric Vehicles,0.02074914
2027,92007,Electric Vehicles,0.3967589
2027,92008,Electric Vehicles,0.72044941
2027,92009,Electric Vehicles,1.65445382
2027,92010,Electric Vehicles,1.61001546
2027,92011,Electric Vehicles,1.63443054
2027,92014,Electric Vehicles,0.90601639
2027,92019,Electric Vehicles,0.3085221
2027,92020,Electric Vehicles,0.25751972
2027,92021,Electric Vehicles,0.27817024
2027,92024,Electric Vehicles,1.89748002
2027,92025,Electric Vehicles,0.36378235
2027,92026,Electric Vehicles,0.43014801
2027,92027,Electric Vehicles,0.34980766
2027,92028,Electric Vehicles,0.45885412
2027,92029,Electric Vehicles,0.4273808
2027,92036,Electric Vehicles,0.01916349
2027,92037,Electric Vehicles,1.82884314
2027,92040,Electric Vehicles,0.23102556
2027,92054,Electric Vehicles,0.41632395
2027,92055,Electric Vehicles,0.00683213
2027,92056,Electric Vehicles,0.5043128
2027,92057,Electric Vehicles,0.56218414
2027,92058,Electric Vehicles,0.25887521
2027,92059,Electric Vehicles,0.00856927
2027,92060,Electric Vehicles,0.0050204
2027,92061,Electric Vehicles,0.02082099
2027,92064,Electric Vehicles,1.00928404
2027,92065,Electric Vehicles,0.38112987
2027,92066,Electric Vehicles,0
2027,92067,Electric Vehicles,0.81671163
2027,92068,Electric Vehicles,0
2027,92069,Electric Vehicles,0.45154122
2027,92070,Electric Vehicles,0.00506016
2027,92071,Electric Vehicles,0.37714855
2027,92072,Electric Vehicles,0.00802987
2027,92075,Electric Vehicles,0.50792856
2027,92078,Electric Vehicles,1.14804678
2027,92081,Electric Vehicles,0.00751652
2027,92082,Electric Vehicles,0.2473425
2027,92083,Electric Vehicles,0.19895933
2027,92084,Electric Vehicles,0.43128326
2027,92085,Electric Vehicles,0.00291715
2027,92086,Electric Vehicles,0.01317398
2027,92091,Electric Vehicles,0.28819179
2027,92092,Electric Vehicles,0.00765984
2027,92093,Electric Vehicles,0.22353029
2027,92096,Electric Vehicles,0.007029
2027,92101,Electric Vehicles,0.76987242
2027,92102,Electric Vehicles,0.23999602
2027,92103,Electric Vehicles,0.81655463
2027,92104,Electric Vehicles,0.55789496
2027,92105,Electric Vehicles,0.17090283
2027,92106,Electric Vehicles,0.56416009
2027,92107,Electric Vehicles,0.55126868
2027,92108,Electric Vehicles,0.33292187
2027,92109,Electric Vehicles,0.85048903
2027,92110,Electric Vehicles,0.36190624
2027,92111,Electric Vehicles,0.46636332
2027,92112,Electric Vehicles,0.04919592
2027,92113,Electric Vehicles,0.16007177
2027,92114,Electric Vehicles,0.1760279
2027,92115,Electric Vehicles,0.40656645
2027,92116,Electric Vehicles,0.45093012
2027,92117,Electric Vehicles,0.62890205
2027,92118,Electric Vehicles,1.10831473
2027,92119,Electric Vehicles,0.23679543
2027,92120,Electric Vehicles,0.4614524
2027,92121,Electric Vehicles,0.30998721
2027,92122,Electric Vehicles,0.78323539
2027,92123,Electric Vehicles,0.63780177
2027,92124,Electric Vehicles,0.35835339
2027,92126,Electric Vehicles,0.81967717
2027,92127,Electric Vehicles,1.77192623
2027,92128,Electric Vehicles,0.82601196
2027,92129,Electric Vehicles,1.11000939
2027,92130,Electric Vehicles,2.38489557
2027,92131,Electric Vehicles,1.06715479
2027,92132,Electric Vehicles,0
2027,92136,Electric Vehicles,0.00424525
2027,92139,Electric Vehicles,0.08338761
2027,92145,Electric Vehicles,0.00220361
2027,92152,Electric Vehicles,0.00186265
2027,92154,Electric Vehicles,0.31262423
2027,92158,Electric Vehicles,0
2027,92161,Electric Vehicles,0
2027,92173,Electric Vehicles,0.04941762
2027,92179,Electric Vehicles,0
2027,92182,Electric Vehicles,0.02100902
2027,92199,Electric Vehicles,0
2027,92536,Electric Vehicles,0.00087352
2027,92624,Electric Vehicles,0.20647481
2027,92629,Electric Vehicles,1.07494289
2027,92651,Electric Vehicles,0.2254041
2027,92653,Electric Vehicles,0.59595772
2027,92656,Electric Vehicles,0.18234065
2027,92672,Electric Vehicles,1.63079932
2027,92673,Electric Vehicles,1.45764308
2027,92674,Electric Vehicles,0.01585192
2027,92675,Electric Vehicles,1.02863607
2027,92676,Electric Vehicles,0.10099694
2027,92677,Electric Vehicles,2.07308784
2027,92679,Electric Vehicles,0.44677364
2027,92688,Electric Vehicles,0.14341818
2027,92690,Electric Vehicles,0.02060894
2027,92691,Electric Vehicles,0.29296062
2027,92692,Electric Vehicles,0.47081681
2027,92693,Electric Vehicles,0.00482182
2027,92694,Electric Vehicles,1.69405347
2027,92697,Electric Vehicles,0.04943663
2028,91901,Electric Vehicles,0.20023344
2028,91902,Electric Vehicles,0.24958408
2028,91905,Electric Vehicles,0.0028581
2028,91906,Electric Vehicles,0.01730012
2028,91910,Electric Vehicles,0.39118823
2028,91911,Electric Vehicles,0.2883484
2028,91913,Electric Vehicles,0.51626542
2028,91914,Electric Vehicles,0.3602398
2028,91915,Electric Vehicles,0.36391668
2028,91916,Electric Vehicles,0.00819499
2028,91917,Electric Vehicles,0.01051738
2028,91931,Electric Vehicles,0
2028,91932,Electric Vehicles,0.15165974
2028,91934,Electric Vehicles,0.00400898
2028,91935,Electric Vehicles,0.1433253
2028,91941,Electric Vehicles,0.54765467
2028,91942,Electric Vehicles,0.27659848
2028,91945,Electric Vehicles,0.1072837
2028,91948,Electric Vehicles,0.00142423
2028,91950,Electric Vehicles,0.13762758
2028,91962,Electric Vehicles,0.01937898
2028,91963,Electric Vehicles,0.00127266
2028,91977,Electric Vehicles,0.27463646
2028,91978,Electric Vehicles,0.05044513
2028,91980,Electric Vehicles,0.0054558
2028,92003,Electric Vehicles,0.13827768
2028,92004,Electric Vehicles,0.02237444
2028,92007,Electric Vehicles,0.44531872
2028,92008,Electric Vehicles,0.8054794
2028,92009,Electric Vehicles,1.86729207
2028,92010,Electric Vehicles,1.81189609
2028,92011,Electric Vehicles,1.84228655
2028,92014,Electric Vehicles,1.00333921
2028,92019,Electric Vehicles,0.33686001
2028,92020,Electric Vehicles,0.27912598
2028,92021,Electric Vehicles,0.30238087
2028,92024,Electric Vehicles,2.12590361
2028,92025,Electric Vehicles,0.39875094
2028,92026,Electric Vehicles,0.47054242
2028,92027,Electric Vehicles,0.38147148
2028,92028,Electric Vehicles,0.50506755
2028,92029,Electric Vehicles,0.47377499
2028,92036,Electric Vehicles,0.02074699
2028,92037,Electric Vehicles,2.02365806
2028,92040,Electric Vehicles,0.25189582
2028,92054,Electric Vehicles,0.45896415
2028,92055,Electric Vehicles,0.00728056
2028,92056,Electric Vehicles,0.55485409
2028,92057,Electric Vehicles,0.6223575
2028,92058,Electric Vehicles,0.28532547
2028,92059,Electric Vehicles,0.0091822
2028,92060,Electric Vehicles,0.00540752
2028,92061,Electric Vehicles,0.0224837
2028,92064,Electric Vehicles,1.1200008
2028,92065,Electric Vehicles,0.41887592
2028,92066,Electric Vehicles,0
2028,92067,Electric Vehicles,0.89654923
2028,92068,Electric Vehicles,0
2028,92069,Electric Vehicles,0.4985419
2028,92070,Electric Vehicles,0.00543853
2028,92071,Electric Vehicles,0.41298167
2028,92072,Electric Vehicles,0.0088474
2028,92075,Electric Vehicles,0.56776993
2028,92078,Electric Vehicles,1.29392774
2028,92081,Electric Vehicles,0.00822177
2028,92082,Electric Vehicles,0.27168831
2028,92083,Electric Vehicles,0.21807129
2028,92084,Electric Vehicles,0.47451686
2028,92085,Electric Vehicles,0.00317067
2028,92086,Electric Vehicles,0.01472999
2028,92091,Electric Vehicles,0.31588451
2028,92092,Electric Vehicles,0.00840879
2028,92093,Electric Vehicles,0.23094339
2028,92096,Electric Vehicles,0.00723578
2028,92101,Electric Vehicles,0.85230426
2028,92102,Electric Vehicles,0.26299185
2028,92103,Electric Vehicles,0.91482693
2028,92104,Electric Vehicles,0.61820259
2028,92105,Electric Vehicles,0.18634287
2028,92106,Electric Vehicles,0.63095649
2028,92107,Electric Vehicles,0.61330085
2028,92108,Electric Vehicles,0.37018191
2028,92109,Electric Vehicles,0.94610409
2028,92110,Electric Vehicles,0.40152748
2028,92111,Electric Vehicles,0.51273988
2028,92112,Electric Vehicles,0.05511147
2028,92113,Electric Vehicles,0.17474085
2028,92114,Electric Vehicles,0.19151913
2028,92115,Electric Vehicles,0.44598545
2028,92116,Electric Vehicles,0.49892783
2028,92117,Electric Vehicles,0.69310539
2028,92118,Electric Vehicles,1.24434444
2028,92119,Electric Vehicles,0.25968187
2028,92120,Electric Vehicles,0.51253504
2028,92121,Electric Vehicles,0.3495426
2028,92122,Electric Vehicles,0.87427682
2028,92123,Electric Vehicles,0.71589006
2028,92124,Electric Vehicles,0.39660584
2028,92126,Electric Vehicles,0.9052147
2028,92127,Electric Vehicles,1.9980321
2028,92128,Electric Vehicles,0.91681753
2028,92129,Electric Vehicles,1.24237477
2028,92130,Electric Vehicles,2.66964209
2028,92131,Electric Vehicles,1.19820162
2028,92132,Electric Vehicles,0
2028,92136,Electric Vehicles,0.00460994
2028,92139,Electric Vehicles,0.09075756
2028,92145,Electric Vehicles,0.00250174
2028,92152,Electric Vehicles,0.00195945
2028,92154,Electric Vehicles,0.34175361
2028,92158,Electric Vehicles,0
2028,92161,Electric Vehicles,0
2028,92173,Electric Vehicles,0.05369039
2028,92179,Electric Vehicles,0
2028,92182,Electric Vehicles,0.02320676
2028,92199,Electric Vehicles,0
2028,92536,Electric Vehicles,0.00093687
2028,92624,Electric Vehicles,0.23205815
2028,92629,Electric Vehicles,1.21528781
2028,92651,Electric Vehicles,0.24752951
2028,92653,Electric Vehicles,0.66690455
2028,92656,Electric Vehicles,0.20555028
2028,92672,Electric Vehicles,1.83100664
2028,92673,Electric Vehicles,1.63804545
2028,92674,Electric Vehicles,0.01767768
2028,92675,Electric Vehicles,1.16063932
2028,92676,Electric Vehicles,0.11526447
2028,92677,Electric Vehicles,2.33632045
2028,92679,Electric Vehicles,0.4986731
2028,92688,Electric Vehicles,0.16096161
2028,92690,Electric Vehicles,0.02315222
2028,92691,Electric Vehicles,0.32765142
2028,92692,Electric Vehicles,0.52783683
2028,92693,Electric Vehicles,0.00531332
2028,92694,Electric Vehicles,1.88820206
2028,92697,Electric Vehicles,0.05295913
2029,91901,Electric Vehicles,0.21697202
2029,91902,Electric Vehicles,0.27160163
2029,91905,Electric Vehicles,0.00303925
2029,91906,Electric Vehicles,0.01855406
2029,91910,Electric Vehicles,0.42113613
2029,91911,Electric Vehicles,0.30938415
2029,91913,Electric Vehicles,0.56870724
2029,91914,Electric Vehicles,0.39639082
2029,91915,Electric Vehicles,0.39940999
2029,91916,Electric Vehicles,0.00870208
2029,91917,Electric Vehicles,0.01128614
2029,91931,Electric Vehicles,0
2029,91932,Electric Vehicles,0.16347039
2029,91934,Electric Vehicles,0.00425128
2029,91935,Electric Vehicles,0.15551807
2029,91941,Electric Vehicles,0.59565886
2029,91942,Electric Vehicles,0.29748255
2029,91945,Electric Vehicles,0.11504932
2029,91948,Electric Vehicles,0.0015195
2029,91950,Electric Vehicles,0.14750308
2029,91962,Electric Vehicles,0.02116471
2029,91963,Electric Vehicles,0.0013418
2029,91977,Electric Vehicles,0.29560524
2029,91978,Electric Vehicles,0.05458738
2029,91980,Electric Vehicles,0.00661182
2029,92003,Electric Vehicles,0.15174565
2029,92004,Electric Vehicles,0.02381908
2029,92007,Electric Vehicles,0.49131556
2029,92008,Electric Vehicles,0.88606995
2029,92009,Electric Vehicles,2.07034973
2029,92010,Electric Vehicles,2.00363031
2029,92011,Electric Vehicles,2.04018289
2029,92014,Electric Vehicles,1.0924108
2029,92019,Electric Vehicles,0.36271347
2029,92020,Electric Vehicles,0.2985325
2029,92021,Electric Vehicles,0.32424179
2029,92024,Electric Vehicles,2.34140882
2029,92025,Electric Vehicles,0.43087903
2029,92026,Electric Vehicles,0.507548
2029,92027,Electric Vehicles,0.41028908
2029,92028,Electric Vehicles,0.54786431
2029,92029,Electric Vehicles,0.51724471
2029,92036,Electric Vehicles,0.02216337
2029,92037,Electric Vehicles,2.20219598
2029,92040,Electric Vehicles,0.27085811
2029,92054,Electric Vehicles,0.49857129
2029,92055,Electric Vehicles,0.00767074
2029,92056,Electric Vehicles,0.60162451
2029,92057,Electric Vehicles,0.67864085
2029,92058,Electric Vehicles,0.30987051
2029,92059,Electric Vehicles,0.00972006
2029,92060,Electric Vehicles,0.00575346
2029,92061,Electric Vehicles,0.02397182
2029,92064,Electric Vehicles,1.22385795
2029,92065,Electric Vehicles,0.45373557
2029,92066,Electric Vehicles,0
2029,92067,Electric Vehicles,0.96819223
2029,92068,Electric Vehicles,0
2029,92069,Electric Vehicles,0.54229363
2029,92070,Electric Vehicles,0.00577187
2029,92071,Electric Vehicles,0.44583141
2029,92072,Electric Vehicles,0.00960441
2029,92075,Electric Vehicles,0.62391614
2029,92078,Electric Vehicles,1.43391409
2029,92081,Electric Vehicles,0.00886674
2029,92082,Electric Vehicles,0.29415728
2029,92083,Electric Vehicles,0.23560889
2029,92084,Electric Vehicles,0.51452241
2029,92085,Electric Vehicles,0.00339835
2029,92086,Electric Vehicles,0.01620625
2029,92091,Electric Vehicles,0.34061205
2029,92092,Electric Vehicles,0.00909933
2029,92093,Electric Vehicles,0.23679116
2029,92096,Electric Vehicles,0.00739727
2029,92101,Electric Vehicles,0.92941022
2029,92102,Electric Vehicles,0.28409981
2029,92103,Electric Vehicles,1.00818032
2029,92104,Electric Vehicles,0.67470811
2029,92105,Electric Vehicles,0.2003443
2029,92106,Electric Vehicles,0.69398345
2029,92107,Electric Vehicles,0.67170877
2029,92108,Electric Vehicles,0.40527998
2029,92109,Electric Vehicles,1.03612433
2029,92110,Electric Vehicles,0.43871978
2029,92111,Electric Vehicles,0.55559781
2029,92112,Electric Vehicles,0.06066232
2029,92113,Electric Vehicles,0.1880831
