Allocation Row Number,CEC Forecast Years,Spatial ID,Output DER Types,Value
707,2022,92004,Solar PV,3.02889055
708,2022,92007,Solar PV,1.73451526
709,2022,92008,Solar PV,6.45072707
710,2022,92009,Solar PV,15.27825855
711,2022,92010,Solar PV,3.67824421
712,2022,92011,Solar PV,4.80677434
713,2022,92014,Solar PV,4.55737414
714,2022,92019,Solar PV,17.0791105
715,2022,92020,Solar PV,13.59260681
716,2022,92021,Solar PV,15.50470125
717,2022,92024,Solar PV,15.4334632
718,2022,92025,Solar PV,12.29969668
719,2022,92026,Solar PV,13.26188087
720,2022,92027,Solar PV,15.80096359
721,2022,92028,Solar PV,23.0222892
722,2022,92029,Solar PV,10.31415091
723,2022,92036,Solar PV,0.90488529
724,2022,92037,Solar PV,11.44301922
725,2022,92040,Solar PV,13.95077268
726,2022,92054,Solar PV,5.4752769
727,2022,92055,Solar PV,1.29416122
728,2022,92056,Solar PV,10.05091531
729,2022,92057,Solar PV,9.31484729
730,2022,92058,Solar PV,2.60952868
731,2022,92059,Solar PV,0.90647206
732,2022,92060,Solar PV,0.05742655
733,2022,92061,Solar PV,2.47452979
734,2022,92064,Solar PV,27.65500513
735,2022,92065,Solar PV,18.87566986
736,2022,92066,Solar PV,0.08043694
737,2022,92067,Solar PV,9.34338478
738,2022,92068,Solar PV,0
739,2022,92069,Solar PV,12.32124645
740,2022,92070,Solar PV,0.18494932
741,2022,92071,Solar PV,16.77396425
742,2022,92072,Solar PV,0.00004043
743,2022,92075,Solar PV,2.97475766
744,2022,92078,Solar PV,12.77149208
745,2022,92081,Solar PV,8.28977701
746,2022,92082,Solar PV,13.51420335
747,2022,92083,Solar PV,4.60338559
748,2022,92084,Solar PV,11.57653808
749,2022,92085,Solar PV,0.00001532
750,2022,92086,Solar PV,0.43666952
751,2022,92091,Solar PV,0.5354504
752,2022,92092,Solar PV,0.00328336
753,2022,92093,Solar PV,0.0000027
754,2022,92096,Solar PV,0.00092483
755,2022,92101,Solar PV,3.80858254
756,2022,92102,Solar PV,3.03443564
757,2022,92103,Solar PV,3.06311017
758,2022,92104,Solar PV,3.57515703
759,2022,92105,Solar PV,5.04668093
760,2022,92106,Solar PV,5.15162919
761,2022,92107,Solar PV,2.80729344
762,2022,92108,Solar PV,4.11400928
763,2022,92109,Solar PV,4.00505832
764,2022,92110,Solar PV,5.84074692
765,2022,92111,Solar PV,9.09492738
766,2022,92112,Solar PV,0.00734226
767,2022,92113,Solar PV,5.04470164
768,2022,92114,Solar PV,9.63311595
769,2022,92115,Solar PV,7.13136471
770,2022,92116,Solar PV,2.64410849
771,2022,92117,Solar PV,8.23707674
772,2022,92118,Solar PV,3.69811184
773,2022,92119,Solar PV,5.78827406
774,2022,92120,Solar PV,9.31224134
775,2022,92121,Solar PV,7.26560405
776,2022,92122,Solar PV,4.62167128
777,2022,92123,Solar PV,9.58296376
778,2022,92124,Solar PV,4.70083729
779,2022,92126,Solar PV,11.4846937
780,2022,92127,Solar PV,18.87673372
781,2022,92128,Solar PV,8.86319306
782,2022,92129,Solar PV,11.80772438
783,2022,92130,Solar PV,18.62874313
784,2022,92131,Solar PV,13.00419854
785,2022,92132,Solar PV,0.00008277
786,2022,92136,Solar PV,1.26650635
787,2022,92139,Solar PV,4.33189962
788,2022,92145,Solar PV,0.08360189
789,2022,92152,Solar PV,0.00001521
790,2022,92154,Solar PV,12.94403301
791,2022,92158,Solar PV,0.00107329
792,2022,92161,Solar PV,0.00000033
793,2022,92173,Solar PV,3.29362092
794,2022,92179,Solar PV,0.21056025
795,2022,92182,Solar PV,0.03549719
796,2022,92199,Solar PV,0.00142127
797,2022,92536,Solar PV,0.04264587
798,2022,92624,Solar PV,0.63826602
799,2022,92629,Solar PV,1.9717273
800,2022,92651,Solar PV,0.35396792
801,2022,92653,Solar PV,6.06051792
802,2022,92656,Solar PV,0.36581686
803,2022,92672,Solar PV,5.52580094
804,2022,92673,Solar PV,8.00154918
805,2022,92674,Solar PV,0.00002079
806,2022,92675,Solar PV,8.10637952
807,2022,92676,Solar PV,0.0000343
808,2022,92677,Solar PV,6.50776767
809,2022,92679,Solar PV,4.5199888
810,2022,92688,Solar PV,1.81769269
811,2022,92690,Solar PV,0.00003786
812,2022,92691,Solar PV,4.43996816
813,2022,92692,Solar PV,3.31717378
814,2022,92693,Solar PV,0.00000109
815,2022,92694,Solar PV,8.21742634
816,2022,92697,Solar PV,0.00000002
817,2023,91901,Solar PV,9.12875133
818,2023,91902,Solar PV,6.24691078
819,2023,91905,Solar PV,0.46524311
820,2023,91906,Solar PV,1.09190993
821,2023,91910,Solar PV,11.35154607
822,2023,91911,Solar PV,11.94868735
823,2023,91913,Solar PV,10.35040273
824,2023,91914,Solar PV,6.61610264
825,2023,91915,Solar PV,6.72263893
826,2023,91916,Solar PV,0.53526356
827,2023,91917,Solar PV,0.19853173
828,2023,91931,Solar PV,0.02787832
829,2023,91932,Solar PV,2.24636516
830,2023,91934,Solar PV,0.08513255
831,2023,91935,Solar PV,5.92205283
832,2023,91941,Solar PV,8.79859185
833,2023,91942,Solar PV,7.91619097
834,2023,91945,Solar PV,4.09840629
835,2023,91948,Solar PV,0.00082125
836,2023,91950,Solar PV,4.15635222
837,2023,91962,Solar PV,0.51967905
838,2023,91963,Solar PV,0.14755898
839,2023,91977,Solar PV,11.02527359
840,2023,91978,Solar PV,3.3154983
841,2023,91980,Solar PV,0.09385347
842,2023,92003,Solar PV,2.82295997
843,2023,92004,Solar PV,3.03045841
844,2023,92007,Solar PV,1.77522871
845,2023,92008,Solar PV,6.98317568
846,2023,92009,Solar PV,15.62861773
847,2023,92010,Solar PV,3.78289051
848,2023,92011,Solar PV,5.03129089
849,2023,92014,Solar PV,4.65740924
850,2023,92019,Solar PV,18.14876457
851,2023,92020,Solar PV,13.96796545
852,2023,92021,Solar PV,15.90727395
853,2023,92024,Solar PV,15.95192055
854,2023,92025,Solar PV,13.03751926
855,2023,92026,Solar PV,13.37021663
856,2023,92027,Solar PV,16.18165244
857,2023,92028,Solar PV,23.31248514
858,2023,92029,Solar PV,10.41220287
859,2023,92036,Solar PV,1.03325114
860,2023,92037,Solar PV,11.99819009
861,2023,92040,Solar PV,14.09152847
862,2023,92054,Solar PV,5.59956226
863,2023,92055,Solar PV,1.29416122
864,2023,92056,Solar PV,10.30444935
865,2023,92057,Solar PV,9.7853932
866,2023,92058,Solar PV,2.68803789
867,2023,92059,Solar PV,0.98858857
868,2023,92060,Solar PV,0.05742655
869,2023,92061,Solar PV,2.47452979
870,2023,92064,Solar PV,28.47134012
871,2023,92065,Solar PV,19.24510048
872,2023,92066,Solar PV,0.08417901
873,2023,92067,Solar PV,9.43826914
874,2023,92068,Solar PV,0
875,2023,92069,Solar PV,13.07884091
876,2023,92070,Solar PV,0.18528476
877,2023,92071,Solar PV,17.31529053
878,2023,92072,Solar PV,0.00005524
879,2023,92075,Solar PV,3.08613055
880,2023,92078,Solar PV,13.26073895
881,2023,92081,Solar PV,8.44819816
882,2023,92082,Solar PV,13.84237308
883,2023,92083,Solar PV,4.72035027
884,2023,92084,Solar PV,12.0298306
885,2023,92085,Solar PV,0.00002083
886,2023,92086,Solar PV,0.49391179
887,2023,92091,Solar PV,0.68023281
888,2023,92092,Solar PV,0.0059574
889,2023,92093,Solar PV,0.00000367
890,2023,92096,Solar PV,0.00126365
891,2023,92101,Solar PV,4.33239192
892,2023,92102,Solar PV,3.19682612
893,2023,92103,Solar PV,3.14819865
894,2023,92104,Solar PV,3.86405557
895,2023,92105,Solar PV,5.2078815
896,2023,92106,Solar PV,5.28283385
897,2023,92107,Solar PV,2.8841324
898,2023,92108,Solar PV,4.55351704
899,2023,92109,Solar PV,4.10869905
900,2023,92110,Solar PV,6.19534278
901,2023,92111,Solar PV,9.27997713
902,2023,92112,Solar PV,0.00743447
903,2023,92113,Solar PV,5.6829898
904,2023,92114,Solar PV,10.35706615
905,2023,92115,Solar PV,7.23462549
906,2023,92116,Solar PV,2.71035985
907,2023,92117,Solar PV,8.39479069
908,2023,92118,Solar PV,3.91037901
909,2023,92119,Solar PV,5.84186366
910,2023,92120,Solar PV,9.63719263
911,2023,92121,Solar PV,8.10278781
912,2023,92122,Solar PV,4.91402605
913,2023,92123,Solar PV,9.89338366
914,2023,92124,Solar PV,4.94900097
915,2023,92126,Solar PV,11.91114195
916,2023,92127,Solar PV,19.34350555
917,2023,92128,Solar PV,9.20242473
918,2023,92129,Solar PV,12.16228389
919,2023,92130,Solar PV,19.66707645
920,2023,92131,Solar PV,13.16111112
921,2023,92132,Solar PV,0.00011251
922,2023,92136,Solar PV,1.27995424
923,2023,92139,Solar PV,4.48486356
924,2023,92145,Solar PV,0.09345567
925,2023,92152,Solar PV,0.00002067
926,2023,92154,Solar PV,13.36245523
927,2023,92158,Solar PV,0.0014665
928,2023,92161,Solar PV,0.00000045
929,2023,92173,Solar PV,3.55467339
930,2023,92179,Solar PV,0.21423278
931,2023,92182,Solar PV,0.03552392
932,2023,92199,Solar PV,0.00194197
933,2023,92536,Solar PV,0.04545034
934,2023,92624,Solar PV,0.68467423
935,2023,92629,Solar PV,2.19023806
936,2023,92651,Solar PV,0.37168055
937,2023,92653,Solar PV,6.09356777
938,2023,92656,Solar PV,0.39809797
939,2023,92672,Solar PV,5.79267625
940,2023,92673,Solar PV,8.27959459
941,2023,92674,Solar PV,0.00002827
942,2023,92675,Solar PV,8.32549342
943,2023,92676,Solar PV,0.00004763
944,2023,92677,Solar PV,6.85916629
945,2023,92679,Solar PV,4.56981186
946,2023,92688,Solar PV,1.84710423
947,2023,92690,Solar PV,0.00005147
948,2023,92691,Solar PV,4.68748981
949,2023,92692,Solar PV,3.39917205
950,2023,92693,Solar PV,0.00000148
951,2023,92694,Solar PV,8.57548736
952,2023,92697,Solar PV,0.00000003
953,2024,91901,Solar PV,9.31399875
954,2024,91902,Solar PV,6.41807528
955,2024,91905,Solar PV,0.47571884
956,2024,91906,Solar PV,1.14547383
957,2024,91910,Solar PV,11.84650759
958,2024,91911,Solar PV,13.65416608
959,2024,91913,Solar PV,11.65181506
960,2024,91914,Solar PV,6.92872883
961,2024,91915,Solar PV,7.46863512
962,2024,91916,Solar PV,0.53895036
963,2024,91917,Solar PV,0.19853173
964,2024,91931,Solar PV,0.02906827
965,2024,91932,Solar PV,2.53722997
966,2024,91934,Solar PV,0.10548938
967,2024,91935,Solar PV,6.02487518
968,2024,91941,Solar PV,8.99172285
969,2024,91942,Solar PV,8.50060378
970,2024,91945,Solar PV,4.4558454
971,2024,91948,Solar PV,0.00082125
972,2024,91950,Solar PV,4.40762234
973,2024,91962,Solar PV,0.58565995
974,2024,91963,Solar PV,0.1600282
975,2024,91977,Solar PV,11.52941025
976,2024,91978,Solar PV,3.7214617
977,2024,91980,Solar PV,0.15276282
978,2024,92003,Solar PV,2.88408748
979,2024,92004,Solar PV,3.08789904
980,2024,92007,Solar PV,1.85238486
981,2024,92008,Solar PV,8.01809563
982,2024,92009,Solar PV,16.31501358
983,2024,92010,Solar PV,3.98539341
984,2024,92011,Solar PV,5.46335075
985,2024,92014,Solar PV,4.85797046
986,2024,92019,Solar PV,20.13909284
987,2024,92020,Solar PV,14.70834236
988,2024,92021,Solar PV,16.6669191
989,2024,92024,Solar PV,16.97932726
990,2024,92025,Solar PV,14.42469704
991,2024,92026,Solar PV,13.58982226
992,2024,92027,Solar PV,16.898673
993,2024,92028,Solar PV,23.89883022
994,2024,92029,Solar PV,10.63255289
995,2024,92036,Solar PV,1.26407397
996,2024,92037,Solar PV,13.04367259
997,2024,92040,Solar PV,14.36152772
998,2024,92054,Solar PV,5.95704878
999,2024,92055,Solar PV,1.29416122
1000,2024,92056,Solar PV,10.79008901
1001,2024,92057,Solar PV,10.68981422
1002,2024,92058,Solar PV,2.83891268
1003,2024,92059,Solar PV,1.16081635
1004,2024,92060,Solar PV,0.05742655
1005,2024,92061,Solar PV,2.47452979
1006,2024,92064,Solar PV,30.02109438
1007,2024,92065,Solar PV,19.90483014
1008,2024,92066,Solar PV,0.09016697
1009,2024,92067,Solar PV,9.64567793
1010,2024,92068,Solar PV,0
1011,2024,92069,Solar PV,14.42515471
1012,2024,92070,Solar PV,0.18592138
1013,2024,92071,Solar PV,18.42223714
1014,2024,92072,Solar PV,0.00008306
1015,2024,92075,Solar PV,3.29830511
1016,2024,92078,Solar PV,14.27029534
1017,2024,92081,Solar PV,8.89547037
1018,2024,92082,Solar PV,14.45279517
1019,2024,92083,Solar PV,4.94555923
1020,2024,92084,Solar PV,12.91619943
1021,2024,92085,Solar PV,0.00003138
1022,2024,92086,Solar PV,0.59940449
1023,2024,92091,Solar PV,0.95333773
1024,2024,92092,Solar PV,0.01102101
1025,2024,92093,Solar PV,0.00000553
1026,2024,92096,Solar PV,0.00190023
1027,2024,92101,Solar PV,5.34151659
1028,2024,92102,Solar PV,3.5055046
1029,2024,92103,Solar PV,3.31011711
1030,2024,92104,Solar PV,4.40776696
1031,2024,92105,Solar PV,5.53757208
1032,2024,92106,Solar PV,5.52614795
1033,2024,92107,Solar PV,3.05268998
1034,2024,92108,Solar PV,5.40017886
1035,2024,92109,Solar PV,4.30514857
1036,2024,92110,Solar PV,6.87425155
1037,2024,92111,Solar PV,9.71679241
1038,2024,92112,Solar PV,0.007611
1039,2024,92113,Solar PV,6.88151304
1040,2024,92114,Solar PV,11.72367638
1041,2024,92115,Solar PV,7.43785996
1042,2024,92116,Solar PV,2.83586188
1043,2024,92117,Solar PV,8.69958174
1044,2024,92118,Solar PV,4.3312039
1045,2024,92119,Solar PV,5.9466186
1046,2024,92120,Solar PV,10.27020598
1047,2024,92121,Solar PV,9.71834556
1048,2024,92122,Solar PV,5.46829597
1049,2024,92123,Solar PV,10.62945539
1050,2024,92124,Solar PV,5.38292439
1051,2024,92126,Solar PV,12.86980798
1052,2024,92127,Solar PV,20.27628804
1053,2024,92128,Solar PV,9.84282931
1054,2024,92129,Solar PV,12.84351135
1055,2024,92130,Solar PV,21.67117521
1056,2024,92131,Solar PV,13.45820033
1057,2024,92132,Solar PV,0.00016946
1058,2024,92136,Solar PV,1.30562889
1059,2024,92139,Solar PV,4.78522661
1060,2024,92145,Solar PV,0.11352836
1061,2024,92152,Solar PV,0.00003114
1062,2024,92154,Solar PV,14.25380628
1063,2024,92158,Solar PV,0.00220526
1064,2024,92161,Solar PV,0.00000068
1065,2024,92173,Solar PV,4.05855631
1066,2024,92179,Solar PV,0.22126346
1067,2024,92182,Solar PV,0.03557507
1068,2024,92199,Solar PV,0.00292025
1069,2024,92536,Solar PV,0.05025043
1070,2024,92624,Solar PV,0.77393201
1071,2024,92629,Solar PV,2.61149395
1072,2024,92651,Solar PV,0.40572169
1073,2024,92653,Solar PV,6.15797066
1074,2024,92656,Solar PV,0.45988987
1075,2024,92672,Solar PV,6.31172173
1076,2024,92673,Solar PV,8.81633385
1077,2024,92674,Solar PV,0.00004258
1078,2024,92675,Solar PV,8.88353705
1079,2024,92676,Solar PV,0.0000737
1080,2024,92677,Solar PV,7.54000564
1081,2024,92679,Solar PV,4.66481244
1082,2024,92688,Solar PV,1.90329325
1083,2024,92690,Solar PV,0.00007752
1084,2024,92691,Solar PV,5.29452341
1085,2024,92692,Solar PV,3.56389159
1086,2024,92693,Solar PV,0.00000224
1087,2024,92694,Solar PV,9.29364332
1088,2024,92697,Solar PV,0.00000005
1089,2025,91901,Solar PV,9.43647863
1090,2025,91902,Solar PV,6.5245478
1091,2025,91905,Solar PV,0.48792128
1092,2025,91906,Solar PV,1.20439766
1093,2025,91910,Solar PV,12.34256812
1094,2025,91911,Solar PV,14.71062696
1095,2025,91913,Solar PV,12.56809835
1096,2025,91914,Solar PV,7.15773742
1097,2025,91915,Solar PV,7.98877344
1098,2025,91916,Solar PV,0.54244622
1099,2025,91917,Solar PV,0.19968608
1100,2025,91931,Solar PV,0.02968404
1101,2025,91932,Solar PV,2.70313067
1102,2025,91934,Solar PV,0.11676209
1103,2025,91935,Solar PV,6.08577598
1104,2025,91941,Solar PV,9.10743249
1105,2025,91942,Solar PV,8.87792011
1106,2025,91945,Solar PV,4.67969481
1107,2025,91948,Solar PV,0.00082125
1108,2025,91950,Solar PV,4.64727986
1109,2025,91962,Solar PV,0.62371859
1110,2025,91963,Solar PV,0.16655245
1111,2025,91977,Solar PV,11.85998082
1112,2025,91978,Solar PV,3.98500014
1113,2025,91980,Solar PV,0.19304151
1114,2025,92003,Solar PV,2.9408611
1115,2025,92004,Solar PV,3.18243721
1116,2025,92007,Solar PV,1.8962963
1117,2025,92008,Solar PV,8.66261373
1118,2025,92009,Solar PV,16.80623486
1119,2025,92010,Solar PV,4.13859166
1120,2025,92011,Solar PV,5.72199691
1121,2025,92014,Solar PV,4.99227306
1122,2025,92019,Solar PV,21.34676421
1123,2025,92020,Solar PV,15.17787669
1124,2025,92021,Solar PV,17.12828108
1125,2025,92024,Solar PV,17.6196241
1126,2025,92025,Solar PV,15.27486892
1127,2025,92026,Solar PV,13.77888439
1128,2025,92027,Solar PV,17.33624625
1129,2025,92028,Solar PV,24.39914023
1130,2025,92029,Solar PV,10.83935886
1131,2025,92036,Solar PV,1.40086642
1132,2025,92037,Solar PV,13.69321038
1133,2025,92040,Solar PV,14.53219662
1134,2025,92054,Solar PV,6.31763574
1135,2025,92055,Solar PV,1.29416122
1136,2025,92056,Solar PV,11.24203152
1137,2025,92057,Solar PV,11.22450801
1138,2025,92058,Solar PV,2.9918134
1139,2025,92059,Solar PV,1.2768873
1140,2025,92060,Solar PV,0.05742655
1141,2025,92061,Solar PV,2.47452979
1142,2025,92064,Solar PV,30.97654097
1143,2025,92065,Solar PV,20.28395658
1144,2025,92066,Solar PV,0.09331014
1145,2025,92067,Solar PV,9.77970576
1146,2025,92068,Solar PV,0
1147,2025,92069,Solar PV,15.20787159
1148,2025,92070,Solar PV,0.18783154
1149,2025,92071,Solar PV,19.11727626
1150,2025,92072,Solar PV,0.0001011
1151,2025,92075,Solar PV,3.43196052
1152,2025,92078,Solar PV,15.04560445
1153,2025,92081,Solar PV,9.32287126
1154,2025,92082,Solar PV,14.82594458
1155,2025,92083,Solar PV,5.11540112
1156,2025,92084,Solar PV,13.4740353
1157,2025,92085,Solar PV,0.00003833
1158,2025,92086,Solar PV,0.66454879
1159,2025,92091,Solar PV,1.11814047
1160,2025,92092,Solar PV,0.01387699
1161,2025,92093,Solar PV,0.00000676
1162,2025,92096,Solar PV,0.00231288
1163,2025,92101,Solar PV,5.98268113
1164,2025,92102,Solar PV,3.69303527
1165,2025,92103,Solar PV,3.41789142
1166,2025,92104,Solar PV,4.74820138
1167,2025,92105,Solar PV,5.83364923
1168,2025,92106,Solar PV,5.67879738
1169,2025,92107,Solar PV,3.1961187
1170,2025,92108,Solar PV,5.93300404
1171,2025,92109,Solar PV,4.42619794
1172,2025,92110,Solar PV,7.29539754
1173,2025,92111,Solar PV,10.13842532
1174,2025,92112,Solar PV,0.00810643
1175,2025,92113,Solar PV,7.61533086
1176,2025,92114,Solar PV,12.54487995
1177,2025,92115,Solar PV,7.63464687
1178,2025,92116,Solar PV,2.92558463
1179,2025,92117,Solar PV,8.90264316
1180,2025,92118,Solar PV,4.64346776
1181,2025,92119,Solar PV,6.02224255
1182,2025,92120,Solar PV,10.65537607
1183,2025,92121,Solar PV,10.77489212
1184,2025,92122,Solar PV,5.80951789
1185,2025,92123,Solar PV,11.18776241
1186,2025,92124,Solar PV,5.63573708
1187,2025,92126,Solar PV,13.49635347
1188,2025,92127,Solar PV,20.92412432
1189,2025,92128,Solar PV,10.22814081
1190,2025,92129,Solar PV,13.24525538
1191,2025,92130,Solar PV,22.89553971
1192,2025,92131,Solar PV,13.68827348
1193,2025,92132,Solar PV,0.00020703
1194,2025,92136,Solar PV,1.36349702
1195,2025,92139,Solar PV,5.04429933
1196,2025,92145,Solar PV,0.12566614
1197,2025,92152,Solar PV,0.00003804
1198,2025,92154,Solar PV,15.0044926
1199,2025,92158,Solar PV,0.00268416
1200,2025,92161,Solar PV,0.00000084
1201,2025,92173,Solar PV,4.38154243
1202,2025,92179,Solar PV,0.24145873
1203,2025,92182,Solar PV,0.03560882
1204,2025,92199,Solar PV,0.00355442
1205,2025,92536,Solar PV,0.05287251
1206,2025,92624,Solar PV,0.82471764
1207,2025,92629,Solar PV,2.85405643
1208,2025,92651,Solar PV,0.42640397
1209,2025,92653,Solar PV,6.22666852
1210,2025,92656,Solar PV,0.51187193
1211,2025,92672,Solar PV,6.78470447
1212,2025,92673,Solar PV,9.21519214
1213,2025,92674,Solar PV,0.00005201
1214,2025,92675,Solar PV,9.35139923
1215,2025,92676,Solar PV,0.0000908
1216,2025,92677,Solar PV,7.945932
1217,2025,92679,Solar PV,4.71850464
1218,2025,92688,Solar PV,1.95505209
1219,2025,92690,Solar PV,0.00009471
1220,2025,92691,Solar PV,5.71121696
1221,2025,92692,Solar PV,3.67008044
1222,2025,92693,Solar PV,0.00000273
1223,2025,92694,Solar PV,9.71773422
1224,2025,92697,Solar PV,0.00000006
1225,2026,91901,Solar PV,9.54870156
1226,2026,91902,Solar PV,6.61978884
1227,2026,91905,Solar PV,0.50245967
1228,2026,91906,Solar PV,1.27260681
1229,2026,91910,Solar PV,12.90259881
1230,2026,91911,Solar PV,15.67564958
1231,2026,91913,Solar PV,13.45135021
1232,2026,91914,Solar PV,7.38318594
1233,2026,91915,Solar PV,8.48613286
1234,2026,91916,Solar PV,0.54622543
1235,2026,91917,Solar PV,0.2018454
1236,2026,91931,Solar PV,0.03016002
1237,2026,91932,Solar PV,2.84206167
1238,2026,91934,Solar PV,0.12607799
1239,2026,91935,Solar PV,6.14084248
1240,2026,91941,Solar PV,9.20796434
1241,2026,91942,Solar PV,9.20234447
1242,2026,91945,Solar PV,4.87469683
1243,2026,91948,Solar PV,0.00082125
1244,2026,91950,Solar PV,4.91019983
1245,2026,91962,Solar PV,0.65635858
1246,2026,91963,Solar PV,0.17291556
1247,2026,91977,Solar PV,12.15930126
1248,2026,91978,Solar PV,4.23107212
1249,2026,91980,Solar PV,0.23415355
1250,2026,92003,Solar PV,3.00345498
1251,2026,92004,Solar PV,3.30038948
1252,2026,92007,Solar PV,1.93302742
1253,2026,92008,Solar PV,9.25104595
1254,2026,92009,Solar PV,17.28548182
1255,2026,92010,Solar PV,4.29264238
1256,2026,92011,Solar PV,5.9502792
1257,2026,92014,Solar PV,5.12361997
1258,2026,92019,Solar PV,22.4241536
1259,2026,92020,Solar PV,15.72629068
1260,2026,92021,Solar PV,17.59631189
1261,2026,92024,Solar PV,18.20224202
1262,2026,92025,Solar PV,16.05548901
1263,2026,92026,Solar PV,14.02549103
1264,2026,92027,Solar PV,17.84427779
1265,2026,92028,Solar PV,25.10348518
1266,2026,92029,Solar PV,11.18559425
1267,2026,92036,Solar PV,1.52002475
1268,2026,92037,Solar PV,14.28442552
1269,2026,92040,Solar PV,14.6846918
1270,2026,92054,Solar PV,6.72150072
1271,2026,92055,Solar PV,1.29416122
1272,2026,92056,Solar PV,11.73937315
1273,2026,92057,Solar PV,11.69273838
1274,2026,92058,Solar PV,3.16334944
1275,2026,92059,Solar PV,1.39084838
1276,2026,92060,Solar PV,0.05742655
1277,2026,92061,Solar PV,2.4855507
1278,2026,92064,Solar PV,31.88553556
1279,2026,92065,Solar PV,20.60292096
1280,2026,92066,Solar PV,0.09577237
1281,2026,92067,Solar PV,9.99719422
1282,2026,92068,Solar PV,0.00000001
1283,2026,92069,Solar PV,15.87489523
1284,2026,92070,Solar PV,0.19265324
1285,2026,92071,Solar PV,19.75022001
1286,2026,92072,Solar PV,0.00011788
1287,2026,92075,Solar PV,3.55398351
1288,2026,92078,Solar PV,15.87501938
1289,2026,92081,Solar PV,9.77694904
1290,2026,92082,Solar PV,15.17646159
1291,2026,92083,Solar PV,5.28622599
1292,2026,92084,Solar PV,14.01908148
1293,2026,92085,Solar PV,0.00004491
1294,2026,92086,Solar PV,0.72424141
1295,2026,92091,Solar PV,1.26464691
1296,2026,92092,Solar PV,0.01624069
1297,2026,92093,Solar PV,0.00000792
1298,2026,92096,Solar PV,0.0026966
1299,2026,92101,Solar PV,6.57679988
1300,2026,92102,Solar PV,3.86486458
1301,2026,92103,Solar PV,3.53707429
1302,2026,92104,Solar PV,5.05788405
1303,2026,92105,Solar PV,6.15932943
1304,2026,92106,Solar PV,5.81956919
1305,2026,92107,Solar PV,3.34465469
1306,2026,92108,Solar PV,6.42582161
1307,2026,92109,Solar PV,4.5844199
1308,2026,92110,Solar PV,7.67884935
1309,2026,92111,Solar PV,10.5978775
1310,2026,92112,Solar PV,0.00878162
1311,2026,92113,Solar PV,8.28207963
1312,2026,92114,Solar PV,13.2290331
1313,2026,92115,Solar PV,7.86892184
1314,2026,92116,Solar PV,3.01468663
1315,2026,92117,Solar PV,9.19769572
1316,2026,92118,Solar PV,4.95887972
1317,2026,92119,Solar PV,6.09551487
1318,2026,92120,Solar PV,11.00039019
1319,2026,92121,Solar PV,11.77503994
1320,2026,92122,Solar PV,6.118144
1321,2026,92123,Solar PV,11.74930443
1322,2026,92124,Solar PV,5.85005964
1323,2026,92126,Solar PV,14.08199222
1324,2026,92127,Solar PV,21.54165181
1325,2026,92128,Solar PV,10.56618426
1326,2026,92129,Solar PV,13.59496936
1327,2026,92130,Solar PV,23.94037404
1328,2026,92131,Solar PV,13.92518823
1329,2026,92132,Solar PV,0.00024254
1330,2026,92136,Solar PV,1.4404324
1331,2026,92139,Solar PV,5.30582787
1332,2026,92145,Solar PV,0.1367645
1333,2026,92152,Solar PV,0.00004456
1334,2026,92154,Solar PV,15.7796811
1335,2026,92158,Solar PV,0.00312947
1336,2026,92161,Solar PV,0.00000098
1337,2026,92173,Solar PV,4.68300038
1338,2026,92179,Solar PV,0.26840658
1339,2026,92182,Solar PV,0.03564072
1340,2026,92199,Solar PV,0.00414411
1341,2026,92536,Solar PV,0.0549368
1342,2026,92624,Solar PV,0.86751606
1343,2026,92629,Solar PV,3.06103204
1344,2026,92651,Solar PV,0.44435962
1345,2026,92653,Solar PV,6.31413235
1346,2026,92656,Solar PV,0.56636997
1347,2026,92672,Solar PV,7.29468239
1348,2026,92673,Solar PV,9.60966339
1349,2026,92674,Solar PV,0.00006094
1350,2026,92675,Solar PV,9.8338298
1351,2026,92676,Solar PV,0.00010717
1352,2026,92677,Solar PV,8.29769966
1353,2026,92679,Solar PV,4.76327125
1354,2026,92688,Solar PV,2.01241
1355,2026,92690,Solar PV,0.00011096
1356,2026,92691,Solar PV,6.11067302
1357,2026,92692,Solar PV,3.76634034
1358,2026,92693,Solar PV,0.0000032
1359,2026,92694,Solar PV,10.08765882
1360,2026,92697,Solar PV,0.00000007
1361,2027,91901,Solar PV,9.70897022
1362,2027,91902,Solar PV,6.73620022
1363,2027,91905,Solar PV,0.51510049
1364,2027,91906,Solar PV,1.33313729
1365,2027,91910,Solar PV,13.43032801
1366,2027,91911,Solar PV,16.57331419
1367,2027,91913,Solar PV,14.23289474
1368,2027,91914,Solar PV,7.58423546
1369,2027,91915,Solar PV,8.93873209
1370,2027,91916,Solar PV,0.55685618
1371,2027,91917,Solar PV,0.20477117
1372,2027,91931,Solar PV,0.03052501
1373,2027,91932,Solar PV,2.95409177
1374,2027,91934,Solar PV,0.13370692
1375,2027,91935,Solar PV,6.28910616
1376,2027,91941,Solar PV,9.35988736
1377,2027,91942,Solar PV,9.51991334
1378,2027,91945,Solar PV,5.03513284
1379,2027,91948,Solar PV,0.00082125
1380,2027,91950,Solar PV,5.15719727
1381,2027,91962,Solar PV,0.68395509
1382,2027,91963,Solar PV,0.17879749
1383,2027,91977,Solar PV,12.50269575
1384,2027,91978,Solar PV,4.45365704
1385,2027,91980,Solar PV,0.27568586
